
Timestamp	StatusLine	Rate (≈/S)	Film Thickness (k≈)	Substrate Thickness (k≈)	Frequency (Hz)
2018-05-15T14:00:44	RUNNING | 0:20:38 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.118	1.118	5952496.50
2018-05-15T14:00:45	RUNNING | 0:20:39 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.46	1.123	1.123	5952495.73
2018-05-15T14:00:46	RUNNING | 0:20:40 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.128	1.127	5952495.03
2018-05-15T14:00:47	RUNNING | 0:20:42 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.49	1.133	1.132	5952494.23
2018-05-15T14:00:48	RUNNING | 0:20:43 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	1.137	1.137	5952493.46
2018-05-15T14:00:49	RUNNING | 0:20:44 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	1.142	1.141	5952492.76
2018-05-15T14:00:50	RUNNING | 0:20:45 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.147	1.146	5952492.01
2018-05-15T14:00:51	RUNNING | 0:20:46 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.151	1.151	5952491.36
2018-05-15T14:00:52	RUNNING | 0:20:47 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.156	1.155	5952490.60
2018-05-15T14:00:53	RUNNING | 0:20:48 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.160	1.160	5952489.83
2018-05-15T14:00:54	RUNNING | 0:20:49 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.165	1.165	5952489.11
2018-05-15T14:00:55	RUNNING | 0:20:50 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.170	1.169	5952488.38
2018-05-15T14:00:57	RUNNING | 0:20:51 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.48	1.175	1.174	5952487.64
2018-05-15T14:00:58	RUNNING | 0:20:52 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	1.179	1.179	5952486.80
2018-05-15T14:00:59	RUNNING | 0:20:53 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	1.184	1.184	5952486.01
2018-05-15T14:01:00	RUNNING | 0:20:54 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.47	1.189	1.189	5952485.28
2018-05-15T14:01:01	RUNNING | 0:20:55 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.194	1.194	5952484.55
2018-05-15T14:01:02	RUNNING | 0:20:56 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	1.199	1.198	5952483.79
2018-05-15T14:01:03	RUNNING | 0:20:57 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	1.203	1.203	5952483.15
2018-05-15T14:01:04	RUNNING | 0:20:58 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	1.207	1.207	5952482.43
2018-05-15T14:01:05	RUNNING | 0:20:59 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.212	1.211	5952481.71
2018-05-15T14:01:06	RUNNING | 0:21:01 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.46	1.217	1.216	5952480.92
2018-05-15T14:01:07	RUNNING | 0:21:02 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.221	1.221	5952480.27
2018-05-15T14:01:08	RUNNING | 0:21:03 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	1.226	1.225	5952479.54
2018-05-15T14:01:09	RUNNING | 0:21:04 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	1.230	1.230	5952478.78
2018-05-15T14:01:10	RUNNING | 0:21:05 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.235	1.234	5952478.09
2018-05-15T14:01:11	RUNNING | 0:21:06 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.240	1.239	5952477.31
2018-05-15T14:01:12	RUNNING | 0:21:07 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	1.245	1.244	5952476.54
2018-05-15T14:01:13	RUNNING | 0:21:08 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.249	1.249	5952475.85
2018-05-15T14:01:14	RUNNING | 0:21:09 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	1.254	1.253	5952475.07
2018-05-15T14:01:16	RUNNING | 0:21:10 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.259	1.258	5952474.25
2018-05-15T14:01:17	RUNNING | 0:21:11 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	1.263	1.263	5952473.63
2018-05-15T14:01:18	RUNNING | 0:21:12 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	1.268	1.268	5952472.82
2018-05-15T14:01:19	RUNNING | 0:21:13 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.272	1.272	5952472.18
2018-05-15T14:01:20	RUNNING | 0:21:14 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.277	1.277	5952471.37
2018-05-15T14:01:21	RUNNING | 0:21:15 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	1.282	1.282	5952470.65
2018-05-15T14:01:22	RUNNING | 0:21:16 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.287	1.286	5952469.95
2018-05-15T14:01:23	RUNNING | 0:21:17 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.291	1.291	5952469.17
2018-05-15T14:01:24	RUNNING | 0:21:18 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.49	1.296	1.295	5952468.44
2018-05-15T14:01:25	RUNNING | 0:21:20 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.301	1.300	5952467.65
2018-05-15T14:01:26	RUNNING | 0:21:21 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	1.305	1.305	5952466.98
2018-05-15T14:01:27	RUNNING | 0:21:22 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.48	1.310	1.310	5952466.21
2018-05-15T14:01:28	RUNNING | 0:21:23 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.314	1.314	5952465.47
2018-05-15T14:01:29	RUNNING | 0:21:24 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.319	1.318	5952464.79
2018-05-15T14:01:30	RUNNING | 0:21:25 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	1.324	1.323	5952464.06
2018-05-15T14:01:31	RUNNING | 0:21:26 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.329	1.328	5952463.26
2018-05-15T14:01:32	RUNNING | 0:21:27 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.333	1.333	5952462.56
2018-05-15T14:01:33	RUNNING | 0:21:28 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.337	1.337	5952461.88
2018-05-15T14:01:34	RUNNING | 0:21:29 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.342	1.342	5952461.10
2018-05-15T14:01:36	RUNNING | 0:21:30 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	1.347	1.347	5952460.34
2018-05-15T14:01:37	RUNNING | 0:21:31 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.352	1.351	5952459.64
2018-05-15T14:01:38	RUNNING | 0:21:32 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.356	1.356	5952458.88
2018-05-15T14:01:39	RUNNING | 0:21:33 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.361	1.360	5952458.19
2018-05-15T14:01:40	RUNNING | 0:21:34 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	1.365	1.365	5952457.43
2018-05-15T14:01:41	RUNNING | 0:21:35 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.370	1.370	5952456.74
2018-05-15T14:01:42	RUNNING | 0:21:36 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.375	1.374	5952455.95
2018-05-15T14:01:43	RUNNING | 0:21:37 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.379	1.379	5952455.22
2018-05-15T14:01:44	RUNNING | 0:21:38 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.52	1.384	1.384	5952454.44
2018-05-15T14:01:45	RUNNING | 0:21:39 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.33	1.389	1.388	5952453.78
2018-05-15T14:01:46	RUNNING | 0:21:40 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	1.393	1.393	5952453.10
2018-05-15T14:01:47	RUNNING | 0:21:42 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.398	1.397	5952452.34
2018-05-15T14:01:48	RUNNING | 0:21:43 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	1.402	1.402	5952451.65
2018-05-15T14:01:49	RUNNING | 0:21:44 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.46	1.407	1.406	5952450.96
2018-05-15T14:01:50	RUNNING | 0:21:45 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.411	1.411	5952450.24
